"","Form","Date","RM","SHORE","SF","DTSF","DTSF2","COND","TEMP","TDS","SALINITY","DO.","DO","Effort","CATCH","CPUE","YEAR","MON","pa","AREA_2","S_Tide","P_Tide","Experimental_Net_ID","Experimental_Net","PRESENCE","Rkm","SFkm","logCATCH","logSAL","Tide"
"563",20055060,"4/15/2005 0:00",38,3,37,1.60934,0.44309650206251,190,9.18,NA,0.09,NA,11.11,1.13481,1,0.088120478,"2005","4",1,NA,2,3,"","0",1,61.15492,59.54558,1,-2.40794560865187,2
"564",20055062,"4/18/2005 0:00",36,3,38,-3.21868,0.40234746562806,2109,10.63,NA,1.09,NA,10.58,1.13185,6,0.530105579,"2005","4",1,NA,2,3,"","0",1,57.93624,61.15492,6,0.0861776962410524,2
"565",20055064,"4/19/2005 0:00",37,3,46,-14.48406,0.307266380614342,2563,10.42,NA,1.31,NA,10.72,1.49037,2,0.134194864,"2005","4",1,NA,2,2,"","0",1,59.54558,74.02964,2,0.27002713721306,2
"566",20055065,"4/19/2005 0:00",35,3,46,-17.70274,0.280100356324709,4680,10.41,NA,2.52,NA,10.2,1.05481,0,0,"2005","4",0,NA,1,2,"","0",0,56.3269,74.02964,0,0.924258901523332,2
"567",20055066,"4/19/2005 0:00",37,1,46,-14.48406,0.307266380614342,2872,10.69,NA,1.5,NA,10.48,1.14666,3,0.261629428,"2005","4",1,NA,2,2,"","0",1,59.54558,74.02964,3,0.405465108108164,2
"568",20055067,"4/20/2005 0:00",37,3,57,-32.1868,0.157853247021357,5097,10.69,NA,2.76,NA,10.3,1.48148,9,0.607500608,"2005","4",1,NA,1,2,"","0",1,59.54558,91.73238,9,1.01523067972906,2
"569",20055068,"4/20/2005 0:00",38,3,57,-30.57746,0.171436259166174,3554,10.8,NA,1.88,NA,9.78,1.10518,3,0.271448995,"2005","4",1,NA,1,2,"","0",1,61.15492,91.73238,3,0.631271776841858,2
"570",20055069,"4/22/2005 0:00",37,3,63,-41.84284,0.0763551741524565,7817,11.08,NA,4.36,NA,9.46,1.44296,1,0.06930199,"2005","4",1,NA,4,1,"","0",1,59.54558,101.38842,1,1.47247205736094,1
"571",20055070,"4/22/2005 0:00",37,1,63,-41.84284,0.0763551741524565,6273,11.05,NA,3.44,NA,9.58,1.19407,3,0.251241552,"2005","4",1,NA,4,4,"","0",1,59.54558,101.38842,3,1.23547147138531,1
"572",20055072,"4/25/2005 0:00",38,3,58,-32.1868,0.157853247021357,545,11.97,NA,2.96,NA,9.5,1.12888,2,0.177166749,"2005","4",1,NA,2,2,"","0",1,61.15492,93.34172,2,1.08518926833597,2
"573",20055075,"4/26/2005 0:00",36,3,49,-20.92142,0.252934332035075,273,11.64,NA,1.43,NA,9.26,1.10518,1,0.090482998,"2005","4",1,NA,4,4,"","0",1,57.93624,78.85766,1,0.357674444271816,1
"574",20055076,"4/27/2005 0:00",38,1,45,-11.26538,0.334432404903976,141,12.3,NA,1.71,NA,9.2,1.33037,2,0.150334118,"2005","4",1,NA,3,4,"","0",1,61.15492,72.4203,2,0.536493370514568,2
"575",20055077,"4/27/2005 0:00",37,3,45,-12.87472,0.320849392759159,353,12.12,NA,1.87,NA,9.53,1.12296,0,0,"2005","4",0,NA,3,4,"","0",0,59.54558,72.4203,0,0.625938430866495,2
"576",20055078,"4/27/2005 0:00",36,3,45,-14.48406,0.307266380614342,211,12.22,NA,1.1,NA,9.2,1.37777,11,0.798391604,"2005","4",1,NA,2,3,"","0",1,57.93624,72.4203,11,0.0953101798043249,2
"577",20055079,"4/27/2005 0:00",37,1,45,-12.87472,0.320849392759159,137,12.23,NA,0.69,NA,9.28,1.13185,7,0.618456509,"2005","4",1,NA,2,3,"","0",1,59.54558,72.4203,7,-0.371063681390832,2
"582",200617005,"3/14/2006 0:00",39,1,64,-40.2335,0.0899381862972733,8620,4.37,5.46,4.56,100.6,5.6,1.13185,0,0,"2006","3",0,NA,4,2,"","0",0,62.76426,102.99776,0,1.51732262352629,1
"583",200617006,"3/14/2006 0:00",39,1,64,-40.2335,0.0899381862972733,7832,4.6,5.08,4.3,95.4,11.95,1.26222,0,0,"2006","3",0,NA,4,2,"","0",0,62.76426,102.99776,0,1.45861502269952,1
"584",200617007,"3/16/2006 0:00",35,1,48,-20.92142,0.252934332035075,3837,4,2.49,2.01,109.7,14.2,1.20296,0,0,"2006","3",0,NA,4,4,"","0",0,56.3269,77.24832,0,0.698134722070984,1
"585",200617008,"3/16/2006 0:00",35,1,48,-20.92142,0.252934332035075,3431,3.96,2.21,1.78,93.8,12.16,1.35111,0,0,"2006","3",0,NA,4,4,"","0",0,56.3269,77.24832,0,0.576613364303994,1
"586",200617010,"3/16/2006 0:00",40,1,48,-12.87472,0.320849392759159,3237,4.08,2.12,1.72,107.5,13.88,1.18814,0,0,"2006","3",0,NA,4,2,"","0",0,64.3736,77.24832,0,0.542324290825362,1
"587",200617011,"3/17/2006 0:00",34,1,49,-24.1401,0.225768307745442,3621,4.2,2.36,1.91,80.5,10.27,1.19407,0,0,"2006","3",0,NA,4,4,"","0",0,54.71756,78.85766,0,0.647103242058538,1
"588",200617012,"3/17/2006 0:00",34,1,49,-24.1401,0.225768307745442,3589,4.3,2.33,1.8,85.6,8,1.31851,0,0,"2006","3",0,NA,4,4,"","0",0,54.71756,78.85766,0,0.587786664902119,1
"589",200617013,"3/17/2006 0:00",33,3,49,-25.74944,0.212185295600625,5999,3.97,3.89,3.23,96.4,12.35,1.1674,0,0,"2006","3",0,NA,2,2,"","0",0,53.10822,78.85766,0,1.17248213723457,2
"590",200617014,"3/17/2006 0:00",33,3,49,-25.74944,0.212185295600625,5165,4.11,3.36,2.76,98.5,12.63,1.22074,0,0,"2006","3",0,NA,2,2,"","0",0,53.10822,78.85766,0,1.01523067972906,2
"591",200617015,"3/20/2006 0:00",38,3,48,-16.0934,0.293683368469525,651,3.8,0.42,0.32,91.1,12,1.16444,1,0.08587819,"2006","3",1,NA,2,4,"","0",1,61.15492,77.24832,1,-1.13943428318836,2
"592",200617016,"3/20/2006 0:00",38,3,48,-16.0934,0.293683368469525,624,3.79,0.4,0.3,94.1,12.36,1.33333,0,0,"2006","3",0,NA,2,4,"","0",0,61.15492,77.24832,0,-1.20397280432594,2
"593",200617017,"3/21/2006 0:00",35,3,51,-25.74944,0.212185295600625,5692,4.08,3.7,3.06,87.7,11.23,1.14962,0,0,"2006","3",0,NA,2,2,"","0",0,56.3269,82.07634,0,1.11841491596429,2
"594",200617018,"3/21/2006 0:00",35,3,51,-25.74944,0.212185295600625,4217,4.02,2.65,2.22,86.1,11.11,1.30074,0,0,"2006","3",0,NA,2,3,"","0",0,56.3269,82.07634,0,0.797507195884188,2
"595",200617019,"3/21/2006 0:00",35,3,51,-25.74944,0.212185295600625,8220,4.2,5.31,4.46,85.1,10.76,1.15259,0,0,"2006","3",0,NA,3,4,"","0",0,56.3269,82.07634,0,1.49514876603197,2
"596",200617020,"3/21/2006 0:00",34,3,51,-27.35878,0.198602283455808,6773,4.14,4.4,3.69,84.8,10.8,1.17333,0,0,"2006","3",0,NA,3,4,"","0",0,54.71756,82.07634,0,1.30562645805244,2
"597",200617021,"3/22/2006 0:00",35,3,52,-27.35878,0.198602283455808,3400,4.67,2.13,1.74,86.1,10.96,1.21481,0,0,"2006","3",0,NA,2,2,"","0",0,56.3269,83.68568,0,0.553885113226438,2
"598",200617022,"3/22/2006 0:00",35,1,52,-27.35878,0.198602283455808,2920,4.24,1.89,1.51,92.2,11.88,1.53481,0,0,"2006","3",0,NA,2,2,"","0",0,56.3269,83.68568,0,0.412109650826833,2
"599",200617023,"3/22/2006 0:00",35,1,52,-27.35878,0.198602283455808,2622,4.26,1.7,1.35,83.7,10.78,1.12296,0,0,"2006","3",0,NA,4,4,"","0",0,56.3269,83.68568,0,0.300104592450338,1
"600",200617025,"3/23/2006 0:00",37,3,53,-25.74944,0.212185295600625,7761,4.24,4.75,3.68,102.1,13,1.23555,3,0.242806847,"2006","3",1,NA,2,2,"","0",1,59.54558,85.29502,3,1.30291275218084,2
"601",200617026,"3/23/2006 0:00",37,3,53,-25.74944,0.212185295600625,4555,3.95,2.93,2.39,103.7,13.4,1.69185,0,0,"2006","3",0,NA,2,2,"","0",0,59.54558,85.29502,0,0.871293365943419,2
"602",200617027,"3/23/2006 0:00",36,3,53,-27.35878,0.198602283455808,5577,4.26,3.59,2.9,95.7,12.18,1.15259,1,0.086761121,"2006","3",1,NA,2,4,"","0",1,57.93624,85.29502,1,1.06471073699243,2
"603",200617028,"3/23/2006 0:00",36,3,53,-27.35878,0.198602283455808,5560,4.24,3.55,3.1,96.6,12.3,1.51111,0,0,"2006","3",0,NA,2,4,"","0",0,57.93624,85.29502,0,1.1314021114911,2
"604",200617029,"3/24/2006 0:00",36,3,60,-38.62416,0.10352119844209,4781,4.43,3.1,2.54,112.9,14.38,1.14962,0,0,"2006","3",0,NA,2,2,"","0",0,57.93624,96.5604,0,0.932164081030445,2
"605",200617030,"3/24/2006 0:00",36,3,60,-38.62416,0.10352119844209,5956,4.54,3.87,3.22,115.2,14.53,1.30962,0,0,"2006","3",0,NA,2,2,"","0",0,57.93624,96.5604,0,1.16938135955632,2
"606",200617031,"3/24/2006 0:00",38,3,60,-35.40548,0.130687222731724,9750,4.96,6.34,5.53,99.4,12.24,1.21185,0,0,"2006","3",0,NA,2,1,"","0",0,61.15492,96.5604,0,1.71018781553424,2
"607",200617032,"3/24/2006 0:00",38,3,60,-35.40548,0.130687222731724,6490,5.69,4.17,3.5,101.7,12.46,1.57333,0,0,"2006","3",0,NA,2,4,"","0",0,61.15492,96.5604,0,1.25276296849537,2
"608",200617033,"3/27/2006 0:00",36,3,65,-46.67086,0.035606137718006,18659,5.24,12.12,10.98,98.9,11.95,1.21185,0,0,"2006","3",0,NA,4,2,"","0",0,57.93624,104.6071,0,2.39607543608138,1
"609",200617034,"3/27/2006 0:00",37,3,65,-45.06152,0.0491891498628229,10345,5.31,6.73,5.83,102.1,12.45,1.3837,0,0,"2006","3",0,NA,4,2,"","0",0,59.54558,104.6071,0,1.7630170003624,1
"610",200617035,"3/27/2006 0:00",39,3,65,-41.84284,0.0763551741524565,10947,5.25,7.13,6.2,104.4,12.71,1.06962,0,0,"2006","3",0,NA,2,2,"","0",0,62.76426,104.6071,0,1.82454929205105,2
"611",200617037,"3/28/2006 0:00",35,3,66,-49.88954,0.00844011342837239,13359,5.6,8.68,7.63,103.5,12.46,1.12592,0,0,"2006","3",0,NA,4,2,"","0",0,56.3269,106.21644,0,2.03208784529637,1
"612",200617038,"3/28/2006 0:00",35,3,66,-49.88954,0.00844011342837239,14646,5.56,9.51,8.44,105.3,12.53,1.25629,1,0.079599456,"2006","3",1,NA,4,2,"","0",1,56.3269,106.21644,1,2.13298230860787,1
"613",200617039,"3/28/2006 0:00",38,1,66,-45.06152,0.0491891498628228,13762,5.6,8.94,7.89,121,14.43,1.22074,0,0,"2006","3",0,NA,2,2,"","0",0,61.15492,106.21644,0,2.06559613485778,2
"614",200617040,"3/28/2006 0:00",38,1,66,-45.06152,0.0491891498628228,9455,5.72,6.12,5.35,121.2,14.58,1.41629,0,0,"2006","3",0,NA,2,2,"","0",0,61.15492,106.21644,0,1.67709656090792,2
"615",200617041,"3/29/2006 0:00",38,3,65,-43.45218,0.0627721620076396,11522,5.94,7.49,6.53,99.3,11.83,1.25629,0,0,"2006","3",0,NA,4,4,"","0",0,61.15492,104.6071,0,1.87640694328834,1
"616",200617042,"3/29/2006 0:00",39,1,65,-41.84284,0.0763551741524565,8860,5.97,5.79,5,100.8,12.15,1.39259,0,0,"2006","3",0,NA,4,3,"","0",0,62.76426,104.6071,0,1.6094379124341,1
"617",200617045,"3/30/2006 0:00",37,3,63,-41.84284,0.0763551741524565,10322,6.39,6.7,5.81,105.4,12.52,1.20592,0,0,"2006","3",0,NA,4,4,"","0",0,59.54558,101.38842,0,1.75958057086382,1
"618",200617046,"3/30/2006 0:00",37,3,63,-41.84284,0.0763551741524565,8188,6.41,5.31,4.72,106.5,12.71,1.36296,1,0.073369725,"2006","3",1,NA,4,4,"","0",1,59.54558,101.38842,1,1.55180879959746,1
"619",200617047,"3/30/2006 0:00",39,3,63,-38.62416,0.10352119844209,10299,6.41,6.69,5.78,102.9,12.14,1.13777,0,0,"2006","3",0,NA,4,2,"","0",0,62.76426,101.38842,0,1.75440368268429,1
"620",200617048,"3/30/2006 0:00",39,3,63,-38.62416,0.10352119844209,10171,6.48,6.61,5.72,102.4,12.16,1.33037,4,0.300668235,"2006","3",1,NA,4,2,"","0",1,62.76426,101.38842,4,1.74396880539171,1
"621",200617049,"3/31/2006 0:00",35,3,62,-43.45218,0.0627721620076398,9725,6.83,6.32,5.45,107.3,12.62,1.21481,0,0,"2006","3",0,NA,4,4,"","0",0,56.3269,99.77908,0,1.69561560867515,1
"622",200617050,"3/31/2006 0:00",35,3,62,-43.45218,0.0627721620076398,9929,6.83,6.45,5.58,107.5,12.62,1.31851,0,0,"2006","3",0,NA,4,4,"","0",0,56.3269,99.77908,0,1.71918877639322,1
"623",200617051,"3/31/2006 0:00",37,3,62,-40.2335,0.0899381862972734,8960,6.92,5.82,5.01,107.2,12.61,1.08148,1,0.09246588,"2006","3",1,NA,4,1,"","0",1,59.54558,99.77908,1,1.61143591509677,1
"624",200617052,"3/31/2006 0:00",37,3,62,-40.2335,0.0899381862972734,8655,7,5.62,4.81,107.8,12.68,1.23555,2,0.161871231,"2006","3",1,NA,4,1,"","0",1,59.54558,99.77908,2,1.57069708411767,1
"625",200617053,"4/4/2006 0:00",37,1,58,-33.79614,0.144270234876541,6560,8.51,4.24,3.55,94.6,10.8,1.1437,0,0,"2006","4",0,NA,2,2,"","0",0,59.54558,93.34172,0,1.26694760348732,2
"626",200617054,"4/4/2006 0:00",37,3,58,-33.79614,0.144270234876541,6400,8.59,4.18,3.5,96.1,10.97,1.32444,1,0.075503609,"2006","4",1,NA,2,2,"","0",1,59.54558,93.34172,1,1.25276296849537,2
"627",200617055,"4/5/2006 0:00",35,1,54,-30.57746,0.171436259166174,7053,8.45,4.58,3.89,96.8,11.05,1.47259,1,0.067907564,"2006","4",1,NA,2,2,"","0",1,56.3269,86.90436,1,1.35840915763035,2
"628",200617056,"4/5/2006 0:00",35,1,54,-30.57746,0.171436259166174,6754,8.42,4.39,3.71,93,10.65,2.32296,2,0.086097049,"2006","4",1,NA,2,2,"","0",1,56.3269,86.90436,2,1.31103187661934,2
"629",200617057,"4/6/2006 0:00",34,1,51,-27.35878,0.198602283455808,5052,8.14,3.27,2.79,97.5,11.3,1.14962,0,0,"2006","4",0,NA,2,2,"","0",0,54.71756,82.07634,0,1.02604159583327,2
"630",200617058,"4/6/2006 0:00",34,1,51,-27.35878,0.198602283455808,5342,8.18,3.52,2.96,98,11.34,1.22666,1,0.081522182,"2006","4",1,NA,2,2,"","0",1,54.71756,82.07634,1,1.08518926833597,2
"631",200617059,"4/6/2006 0:00",35,1,51,-25.74944,0.212185295600625,4238,8.06,2.76,2.24,95.4,11.14,1.17333,1,0.085227515,"2006","4",1,NA,2,2,"","0",1,56.3269,82.07634,1,0.806475865866949,2
"632",200617060,"4/6/2006 0:00",35,1,51,-25.74944,0.212185295600625,4238,8.06,2.76,2.24,95.4,11.14,1.43407,0,0,"2006","4",0,NA,2,2,"","0",0,56.3269,82.07634,0,0.806475865866949,2
"633",200617061,"4/7/2006 0:00",35,3,54,-30.57746,0.171436259166174,5788,8.23,3.75,3.14,102.1,11.79,1.2237,5,0.408596878,"2006","4",1,NA,2,2,"","0",1,56.3269,86.90436,5,1.14422279992016,2
"634",200617062,"4/7/2006 0:00",35,3,54,-30.57746,0.171436259166174,14630,8.22,9.53,8.55,98.7,11,1.60592,1,0.062269602,"2006","4",1,NA,2,2,"","0",1,56.3269,86.90436,1,2.14593128294867,2
"635",200617063,"4/7/2006 0:00",37,1,54,-27.35878,0.198602283455808,4652,8.2,3.02,2.49,94.5,10.97,1.20888,1,0.082721196,"2006","4",1,NA,2,2,"","0",1,59.54558,86.90436,1,0.912282710476616,2
"636",200617064,"4/7/2006 0:00",36,1,54,-28.96812,0.185019271310991,6102,8.48,39.74,3.33,94.3,10.81,1.39555,0,0,"2006","4",0,NA,2,2,"","0",0,57.93624,86.90436,0,1.20297230399235,2
"637",200617065,"4/10/2006 0:00",35,3,57,-35.40548,0.130687222731724,13220,8.2,8.63,7.66,104.2,11.69,1.18518,0,0,"2006","4",0,NA,3,2,"","0",0,56.3269,91.73238,0,2.0360119837525,2
"638",200617066,"4/10/2006 0:00",35,3,57,-35.40548,0.130687222731724,13472,8.2,8.75,7.76,104.8,11.76,1.3837,0,0,"2006","4",0,NA,3,2,"","0",0,56.3269,91.73238,0,2.04898233419513,2
"639",200617067,"4/10/2006 0:00",40,3,57,-27.35878,0.198602283455808,9913,8.22,6.47,5.62,85.8,9.74,1.29185,1,0.077408368,"2006","4",1,NA,2,2,"","0",1,64.3736,91.73238,1,1.7263316639056,2
"640",200617068,"4/10/2006 0:00",40,1,57,-27.35878,0.198602283455808,5452,9.38,3.5,2.85,81.6,9.26,1.59703,0,0,"2006","4",0,NA,2,2,"","0",0,64.3736,91.73238,0,1.04731899428056,2
"641",200617069,"4/11/2006 0:00",39,3,57,-28.96812,0.185019271310991,10511,8.5,6.82,5.8,92.2,10.3,1.30074,7,0.538155204,"2006","4",1,NA,4,4,"","0",1,62.76426,91.73238,7,1.75785791755237,1
"642",200617070,"4/11/2006 0:00",39,3,57,-28.96812,0.185019271310991,12222,8.3,7.9,7.9,52,5.7,1.75407,13,0.741133478,"2006","4",1,NA,4,4,"","0",1,62.76426,91.73238,13,2.06686275947298,1
"643",200617071,"4/11/2006 0:00",39,3,57,-28.96812,0.185019271310991,8129,8.73,5.22,4.48,94.7,10.68,1.23259,3,0.243389935,"2006","4",1,NA,2,2,"","0",1,62.76426,91.73238,3,1.49962304642689,2
"644",200617072,"4/11/2006 0:00",40,3,57,-27.35878,0.198602283455808,8129,8.73,5.22,4.48,94.7,10.68,1.77481,0,0,"2006","4",0,NA,2,2,"","0",0,64.3736,91.73238,0,1.49962304642689,2
"645",200617073,"4/12/2006 0:00",35,3,61,-41.84284,0.0763551741524565,13722,8.5,8.94,7.95,86.3,9.58,1.15259,2,0.173522241,"2006","4",1,NA,4,4,"","0",1,56.3269,98.16974,2,2.07317192866624,1
"646",200617074,"4/12/2006 0:00",35,1,61,-41.84284,0.0763551741524565,12520,8.56,8.13,7.17,90.8,10.1,1.3837,1,0.072270001,"2006","4",1,NA,4,4,"","0",1,56.3269,98.16974,1,1.96990565461153,1
"647",200617075,"4/12/2006 0:00",38,1,61,-37.01482,0.117104210586907,6730,9.02,4.33,4.04,100.3,11.33,1.19703,0,0,"2006","4",0,NA,4,2,"","0",0,61.15492,98.16974,0,1.39624469197306,1
"648",200617076,"4/12/2006 0:00",38,1,61,-37.01482,0.117104210586907,11320,8.59,5.44,5.3,98.5,11.18,1.34518,0,0,"2006","4",0,NA,4,2,"","0",0,61.15492,98.16974,0,1.66770682055808,1
"649",200617077,"4/13/2006 0:00",37,3,61,-38.62416,0.10352119844209,7630,9.17,4.96,4.23,96.5,10.81,1.11111,2,0.18000018,"2006","4",1,NA,4,1,"","0",1,59.54558,98.16974,2,1.44220199305819,1
"650",200617078,"4/13/2006 0:00",37,3,61,-38.62416,0.10352119844209,8544,9.13,5.53,4.78,97,10.87,1.35111,1,0.074013219,"2006","4",1,NA,4,1,"","0",1,59.54558,98.16974,1,1.56444054650336,1
"651",200617079,"4/13/2006 0:00",40,3,61,-33.79614,0.144270234876541,7360,9.69,4.84,4.13,95.8,10.99,1.08148,0,0,"2006","4",0,NA,4,2,"","0",0,64.3736,98.16974,0,1.41827740697294,1
"652",200617080,"4/13/2006 0:00",40,3,61,-33.79614,0.144270234876541,6943,9.74,4.34,3.7,100.9,11.17,1.66814,2,0.119894014,"2006","4",1,NA,4,2,"","0",1,64.3736,98.16974,2,1.30833281965018,1
"653",200617081,"4/14/2006 0:00",39,1,59,-32.1868,0.157853247021357,5333,9.5,3.47,2.91,88.4,9.91,1.32148,0,0,"2006","4",0,NA,2,4,"","0",0,62.76426,94.95106,0,1.0681530811834,2
"654",200617082,"4/14/2006 0:00",39,1,59,-32.1868,0.157853247021357,4990,9.55,3.21,2.52,92,10.33,1.49629,0,0,"2006","4",0,NA,2,4,"","0",0,62.76426,94.95106,0,0.924258901523332,2
"655",200617083,"4/14/2006 0:00",35,1,59,-38.62416,0.10352119844209,9755,9.78,6.34,5.5,87.8,9.62,1.18518,0,0,"2006","4",0,NA,4,4,"","0",0,56.3269,94.95106,0,1.70474809223843,1
"656",200617084,"4/14/2006 0:00",35,1,59,-38.62416,0.10352119844209,9885,9.73,6.42,5.58,91.3,10,1.31851,1,0.075843187,"2006","4",1,NA,4,4,"","0",1,56.3269,94.95106,1,1.71918877639322,1
"657",200617085,"4/17/2006 0:00",35,1,55,-32.1868,0.157853247021357,5375,11.03,3.49,2.91,101,10.93,1.10222,0,0,"2006","4",0,NA,2,4,"","0",0,56.3269,88.5137,0,1.0681530811834,2
"658",200617086,"4/17/2006 0:00",37,1,55,-28.96812,0.185019271310991,3898,10.45,2.53,2.07,100.8,11.11,1.14666,0,0,"2006","4",0,NA,2,4,"","0",0,59.54558,88.5137,0,0.727548607277278,2
"659",200617087,"4/17/2006 0:00",38,1,55,-27.35878,0.198602283455808,4721,10.85,3.06,2.53,88.3,9.61,1.06962,1,0.093491146,"2006","4",1,NA,4,4,"","0",1,61.15492,88.5137,1,0.928219302739429,1
"660",200617088,"4/17/2006 0:00",38,3,55,-27.35878,0.198602283455808,5184,10.89,3.34,2.77,89.3,9.7,1.33037,2,0.150334118,"2006","4",1,NA,4,4,"","0",1,61.15492,88.5137,2,1.01884732019925,1
"661",200617089,"4/19/2006 0:00",35,1,54,-30.57746,0.171436259166174,13006,11.4,8.26,7.24,90.6,9.4,1.30666,0,0,"2006","4",0,NA,2,2,"","0",0,56.3269,86.90436,0,1.97962120639763,2
"662",200617090,"4/19/2006 0:00",35,1,54,-30.57746,0.171436259166174,12160,11.57,7.83,6.89,91.8,9.58,1.50222,1,0.066568146,"2006","4",1,NA,2,4,"","0",1,56.3269,86.90436,1,1.93007108502557,2
"663",200617091,"4/19/2006 0:00",37,1,54,-27.35878,0.198602283455808,8890,11.63,5.69,4.94,104.5,11.03,1.42222,1,0.07031261,"2006","4",1,NA,4,4,"","0",1,59.54558,86.90436,1,1.59736533119983,1
"664",200617092,"4/19/2006 0:00",36,1,54,-28.96812,0.185019271310991,7848,11.52,5.11,4.35,104.5,11.09,1.17629,2,0.170026099,"2006","4",1,NA,4,4,"","0",1,57.93624,86.90436,2,1.47017584510059,1
"665",200617093,"4/20/2006 0:00",38,3,55,-27.35878,0.198602283455808,15729,11.67,9.84,8.73,87.8,9.03,1.21481,0,0,"2006","4",0,NA,2,2,"","0",0,61.15492,88.5137,0,2.16676536985151,2
"666",200617094,"4/20/2006 0:00",38,3,55,-27.35878,0.198602283455808,19438,11.77,12.75,11.53,87.6,8.83,1.39259,3,0.215425933,"2006","4",1,NA,2,2,"","0",1,61.15492,88.5137,3,2.44495233428097,2
"667",200617095,"4/20/2006 0:00",35,3,55,-32.1868,0.157853247021357,15090,11.46,9.77,8.8,88,9.07,1.19703,0,0,"2006","4",0,NA,2,3,"","0",0,56.3269,88.5137,0,2.17475172148416,2
"668",200617096,"4/20/2006 0:00",35,3,55,-32.1868,0.157853247021357,17245,11.4,11.2,10.2,87.2,8.92,1.34518,2,0.148678987,"2006","4",1,NA,2,4,"","0",1,56.3269,88.5137,2,2.32238772029023,2
"669",200717001,"3/14/2007 0:00",37,3,59,-35.40548,0.130687222731724,17524,1.73,NA,10.11,194.7,25.4,1.27703,3,0.234920088,"2007","3",1,NA,1,2,"","0",1,59.54558,94.95106,3,2.31352503303238,2
"670",200717002,"3/14/2007 0:00",38,3,59,-33.79614,0.144270234876541,20790,1.75,NA,12.15,294.4,21.49,1.94962,1,0.051292047,"2007","3",1,NA,1,2,"","0",1,61.15492,94.95106,1,2.49732916978656,2
"671",200717003,"3/14/2007 0:00",38,1,59,-33.79614,0.144270234876541,8984,1.57,NA,4.88,117,15.76,1.14074,0,0,"2007","3",0,NA,2,2,"","0",0,61.15492,94.95106,0,1.58514521986506,2
"675",200717007,"3/21/2007 0:00",38,1,35,4.82802,0.470262526352144,346,0.5,NA,0.16,83.1,11.97,1.11407,0,0,"2007","3",0,NA,3,4,"","0",0,61.15492,56.3269,0,-1.83258146374831,2
"676",200717009,"3/21/2007 0:00",38,3,35,4.82802,0.470262526352144,315,0.86,NA,0.14,93.9,13.44,1.16444,0,0,"2007","3",0,NA,4,4,"","0",0,61.15492,56.3269,0,-1.96611285637283,1
"677",200717010,"3/21/2007 0:00",38,3,35,4.82802,0.470262526352144,308,1.09,NA,0.22,93.5,15.31,1.34814,0,0,"2007","3",0,NA,4,4,"","0",0,61.15492,56.3269,0,-1.51412773262978,1
"678",200717011,"3/22/2007 0:00",36,3,35,1.60934,0.44309650206251,400,1.08,0.23,0.2,NA,NA,1.18518,0,0,"2007","3",0,NA,2,4,"","0",0,57.93624,56.3269,0,-1.6094379124341,2
"679",200717012,"3/22/2007 0:00",36,3,35,1.60934,0.44309650206251,325,1.16,0.21,0.15,NA,NA,1.39259,0,0,"2007","3",0,NA,2,4,"","0",0,57.93624,56.3269,0,-1.89711998488588,2
"680",200717013,"3/22/2007 0:00",35,3,35,0,0.429513489917694,471,1.3,0.3,0.22,NA,NA,1.2237,0,0,"2007","3",0,NA,4,4,"","0",0,56.3269,56.3269,0,-1.51412773262978,1
"681",200717014,"3/22/2007 0:00",35,3,35,0,0.429513489917694,526,1.33,0.34,0.25,NA,NA,1.33333,0,0,"2007","3",0,NA,4,4,"","0",0,56.3269,56.3269,0,-1.38629436111989,1
"682",200717015,"3/23/2007 0:00",35,3,32,4.82802,0.470262526352144,330,1.92,0.21,0.2,NA,NA,1.26518,1,0.079040137,"2007","3",1,NA,2,2,"","0",1,56.3269,51.49888,1,-1.6094379124341,2
"683",200717016,"3/23/2007 0:00",36,3,32,6.43736,0.483845538496961,300,1.8,0.2,0.17,NA,NA,1.0637,3,0.282034408,"2007","3",1,NA,2,3,"","0",1,57.93624,51.49888,3,-1.77195684193188,2
"684",200717017,"3/23/2007 0:00",37,3,32,8.0467,0.497428550641778,400,1.34,0.3,0.25,NA,NA,1.17925,0,0,"2007","3",0,NA,4,4,"","0",0,59.54558,51.49888,0,-1.38629436111989,1
"685",200717018,"3/23/2007 0:00",37,3,32,8.0467,0.497428550641778,300,1.33,0.25,0.2,NA,NA,1.18814,0,0,"2007","3",0,NA,4,4,"","0",0,59.54558,51.49888,0,-1.6094379124341,1
"686",200717019,"3/26/2007 0:00",35,1,19,25.74944,0.646841684234763,528,1.91,0.35,0.26,NA,NA,1.24148,0,0,"2007","3",0,NA,1,2,"","0",0,56.3269,30.57746,0,-1.34707364796661,2
"687",200717020,"3/26/2007 0:00",36,3,19,27.35878,0.66042469637958,330,1.75,0.2,0.17,NA,NA,1.33629,1,0.074834055,"2007","3",1,NA,2,2,"","0",1,57.93624,30.57746,1,-1.77195684193188,2
"688",200717021,"3/26/2007 0:00",36,3,19,27.35878,0.66042469637958,318,1.8,0.2,0.18,NA,NA,1.12888,0,0,"2007","3",0,NA,2,2,"","0",0,57.93624,30.57746,0,-1.71479842809193,2
"689",200717022,"3/26/2007 0:00",36,3,19,27.35878,0.66042469637958,305,1.72,0.19,0.14,NA,NA,1.14074,2,0.175324789,"2007","3",1,NA,2,2,"","0",1,57.93624,30.57746,2,-1.96611285637283,2
